2022-05-11 15:27:18 INFO  LoggingUtil:41 - Successfully created user johndoe
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:21:53 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:22:00 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:22:26 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:22:32 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:22:32 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:23:38 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:23:45 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:23:45 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:32:34 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:37:19 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:37:28 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:37:30 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:37:30 INFO  LoggingUtil:81 - Successfully retrieved user hmcnelis
2022-05-14 20:37:48 INFO  LoggingUtil:58 - Successfully logged in user hmcnelis
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
2022-05-14 20:38:03 INFO  LoggingUtil:67 - Not logged in get user info
